url,domain,target_brand_domain,critical_sector_entity_name,source_label,source_file,source_row,detection_date,evidence_file,sandbox_verdict,sandbox_reason,application_id,source_of_detection,having_ip,have_at_symbol,url_length,url_depth,redirection,http_domain,tiny_url,prefix_suffix,digit_count,special_char_count,entropy,lexical_similarity_score,min_edit_distance_to_brand_domain,homoglyph_similarity_score,brand_token_in_subdomain,brand_token_in_path,brand_not_in_registered_domain,subdomain_depth,matched_brand_domain,registered_domain,dns_check_pass,dns_resolves_to_ip,resolved_ips,cname_exists,cname_chain_length,nameserver_reputation_score,passive_dns_first_seen_days,domain_age_days,domain_expiry_days,registrar_reputation_score,asn_reputation_score,ip_seen_with_many_brands,https_enabled,ssl_valid,cert_age_days,ct_log_first_seen_days,url_fetch_success,page_fetch_success,redirect_count,redirect_cross_domain_count,page_render_success,has_login_form,has_password_input,form_action_external,brand_token_or_logo_present,logo_detected,logo_brand_matches_target_brand,logo_brand_domain_mismatch,visual_brand_domain_mismatch,favicon_hash,favicon_hash_matches_target_brand,favicon_hash_matches_known_phish,html_dom_hash,html_dom_hash_matches_known_phish,same_html_hash_domain_count_7d,fetch_status_code,fetch_error,dns_error,tls_error,dns_status,http_status,tls_status,page_status,rdap_status,whois_status,extraction_status,high_lexical_similarity,no_login_form,no_brand_visual_claim,suspected_inactive,suspected_active_infra,suspected_active_no_phish_evidence,phishing,phishing_campaign,validation_status,validation_reason,label_conflict,include_in_ml,label,pu_training_role,pu_score,pu_prediction
https://axis-grandhiraki.com,axis-grandhiraki.com,axis.bank.in,Axis Bank,unlabeled,cse_pu_candidates.csv,5530,03-05-2026,,,,,local_lexical_candidates,0,0,28,0,0,0,0,1,0,1,4.110577243331642,0.85,0,0.85,0,0,0,0,axis.bank.in,axis-grandhiraki.com,1,1,172.233.219.123;172.233.219.49;172.233.219.78;172.237.146.25;172.237.146.38;172.237.146.8,0,0,6,-1,3320,332,6,-1,1,1,1,32,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,d6651e40ec1d53eb,0,9,200,,AAAA:NoAnswer;CNAME:NoAnswer,,success,success,success,success,success,skipped,complete,1,1,1,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,0,1,0,unlabeled,0.9433692083345969,1
https://axis-mobfintech.com,axis-mobfintech.com,axis.bank.in,Axis Bank,unlabeled,cse_pu_candidates.csv,5531,03-05-2026,,,,,local_lexical_candidates,0,0,27,0,0,0,0,1,0,1,4.060262039120377,0.85,0,0.85,0,0,0,0,axis.bank.in,axis-mobfintech.com,1,1,45.152.46.97,0,0,8,-1,2196,360,6,-1,0,1,1,48,-1,1,1,0,0,1,1,0,0,1,1,1,1,1,d1c9ae3633c95136,0,0,e84a0f67a38a2f6b,0,1,200,,AAAA:NoAnswer;CNAME:NoAnswer,,success,success,success,success,success,skipped,complete,1,0,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive,0.997780252412769,1
https://axis-modelmgmt.com,axis-modelmgmt.com,axis.bank.in,Axis Bank,unlabeled,cse_pu_candidates.csv,5532,03-05-2026,,,,,local_lexical_candidates,0,0,26,0,0,0,1,1,0,1,3.979097891134805,0.85,0,0.85,0,0,0,0,axis.bank.in,axis-modelmgmt.com,1,1,5.188.130.118,0,0,6,-1,30,335,6,-1,0,1,1,28,-1,1,1,0,0,1,0,0,0,1,1,1,1,1,0000000000000000,0,0,9c1f4b906da92183,0,1,200,,AAAA:NoAnswer;CNAME:NoAnswer,,success,success,success,success,success,skipped,complete,1,1,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive,0.9928794971973073,1
https://axis-nextbase.digital,axis-nextbase.digital,axis.bank.in,Axis Bank,unlabeled,cse_pu_candidates.csv,5533,03-05-2026,,,,,local_lexical_candidates,0,0,29,0,0,0,0,1,0,1,3.8833374604210062,0.85,0,0.85,0,0,0,0,axis.bank.in,axis-nextbase.digital,1,1,104.21.91.229;172.67.181.66;2606:4700:3031::ac43:b542;2606:4700:3037::6815:5be5,0,0,8,-1,145,220,4,-1,0,1,1,30,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,5edf141b5e9a8716,0,2,404,,CNAME:NoAnswer,,success,http_404,success,success,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0,unlabeled,0.9963620448605214,1
https://axis3pl.com,axis3pl.com,axis.bank.in,Axis Bank,unlabeled,cse_pu_candidates.csv,5534,03-05-2026,,,,,local_lexical_candidates,0,0,19,0,0,0,0,0,1,0,3.8268748818646383,0.85,0,0.85,0,0,0,0,axis.bank.in,axis3pl.com,1,1,13.248.243.5;76.223.105.230,0,0,6,-1,1126,335,8,-1,1,1,1,13,-1,1,1,0,0,1,1,0,0,1,0,0,1,1,969738de61618667,0,0,f5d589464cae37b5,0,1,200,,AAAA:NoAnswer;CNAME:NoAnswer,,success,success,success,success,success,skipped,complete,1,0,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive_validation,0.9381565497312643,1
https://axistase.com,axistase.com,axis.bank.in,Axis Bank,unlabeled,cse_pu_candidates.csv,5535,03-05-2026,,,,,local_lexical_candidates,0,0,20,0,0,0,0,0,0,0,3.646439344671016,0.85,0,0.85,0,0,0,0,axis.bank.in,axistase.com,1,1,216.24.57.1,0,0,6,-1,30,335,6,-1,0,1,1,20,-1,1,1,0,0,1,0,0,0,1,0,0,1,1,,0,0,2c2a9293e1348395,0,1,200,,AAAA:NoAnswer;CNAME:NoAnswer,,success,success,success,success,success,skipped,complete,1,1,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive_validation,0.9806970191623768,1
https://bankofbaroda-org.com,bankofbaroda-org.com,onlinecasa.bankofbaroda.com,,unlabeled,cse_pu_candidates.csv,5536,03-05-2026,,,,,local_lexical_candidates,0,0,28,0,0,0,0,1,0,1,4.066108939837481,0.888889,0,0.888889,0,0,0,0,onlinecasa.bankofbaroda.com,bankofbaroda-org.com,1,1,198.185.159.144;198.185.159.145;198.49.23.144;198.49.23.145,0,0,8,-1,30,335,6,-1,1,1,1,30,-1,1,1,0,0,1,0,0,0,1,1,0,1,1,c0971063bf981f73,0,0,34c7efc62d86c8b2,0,1,200,,AAAA:NoAnswer;CNAME:NoAnswer,,success,success,success,success,success,skipped,complete,1,1,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive_validation,0.9773910174998789,1
https://basemidia.com,basemidia.com,bseindia.com,BSE Ltd.,unlabeled,cse_pu_candidates.csv,5537,03-05-2026,,,,,local_lexical_candidates,0,0,21,0,0,0,0,0,0,0,3.8208888513501886,0.88,1,0.88,0,0,1,0,bseindia.com,basemidia.com,1,1,185.173.111.63;2a02:4780:13:1695:0:27ee:7369:6,0,0,4,-1,30,335,6,-1,0,1,1,30,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,59f0934c1e9689dc,0,1,200,,CNAME:NoAnswer,,success,success,success,success,success,skipped,complete,1,1,1,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,0,1,0,unlabeled,0.9430431384060777,1
https://beelinda.com,beelinda.com,bseindia.com,BSE Ltd.,unlabeled,cse_pu_candidates.csv,5538,03-05-2026,,,,,local_lexical_candidates,0,0,20,0,0,0,0,0,0,0,4.021928094887363,0.833333,1,0.833333,0,0,1,0,bseindia.com,beelinda.com,1,1,109.234.164.232,0,0,6,-1,8296,470,6,-1,0,1,1,29,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,bfc4f038a18fc5c2,0,0,,0,0,0,TimeoutError,AAAA:NoAnswer;CNAME:NoAnswer,,success,error,success,empty,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0,unlabeled,0.9476719908168237,1
https://behindad.com,behindad.com,bseindia.com,BSE Ltd.,unlabeled,cse_pu_candidates.csv,5539,03-05-2026,,,,,local_lexical_candidates,0,0,20,0,0,0,0,0,0,0,3.9219280948873623,0.833333,2,0.833333,0,0,1,0,bseindia.com,behindad.com,1,1,18.208.88.157;98.84.224.111,0,0,6,-1,30,701,8,-1,1,1,1,27,-1,1,1,0,0,1,0,0,0,1,1,0,1,1,,0,0,20d4085989c24b8e,0,1,200,,AAAA:NoAnswer;CNAME:NoAnswer,,success,success,success,success,success,skipped,complete,1,1,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive,0.9369951558906554,1
https://canabra.com,canabra.com,ana.crsorgi.gov.in,ana crs,unlabeled,cse_pu_candidates.csv,5542,03-05-2026,,,,,local_lexical_candidates,0,0,19,0,0,0,0,0,0,0,3.6818808028034034,0.85,0,0.85,0,0,0,0,ana.crsorgi.gov.in,canabra.com,1,1,185.40.245.50,0,0,6,-1,2955,332,6,-1,0,1,1,54,-1,1,1,0,0,1,0,0,0,1,1,1,1,1,bec07ec1679133c8,0,0,10971f76f9c6b0bf,0,1,200,,AAAA:NoAnswer;CNAME:NoAnswer,,success,success,success,success,success,skipped,complete,1,1,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive_validation,0.9630358080185153,1
https://canarait.com,canarait.com,ana.crsorgi.gov.in,ana crs,unlabeled,cse_pu_candidates.csv,5543,03-05-2026,,,,,local_lexical_candidates,0,0,20,0,0,0,1,0,0,0,3.646439344671016,0.85,0,0.85,0,0,0,0,ana.crsorgi.gov.in,canarait.com,1,1,132.148.223.194,0,0,6,-1,760,335,8,-1,0,1,0,-1,-1,1,1,0,0,1,1,0,0,1,1,1,1,1,9fe0e18763959ce0,0,0,271d18181cb68b72,0,1,200,,AAAA:NoAnswer;CNAME:NoAnswer,SSLCertVerificationError,success,success,invalid,success,success,skipped,partial,1,0,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive,0.4808254875114319,0
https://canaranya.cat,canaranya.cat,ana.crsorgi.gov.in,ana crs,unlabeled,cse_pu_candidates.csv,5544,03-05-2026,,,,,local_lexical_candidates,0,0,21,0,0,0,0,0,0,0,3.327339900083509,0.85,0,0.85,0,0,0,0,ana.crsorgi.gov.in,canaranya.cat,1,1,176.119.198.100,0,0,6,-1,6970,335,6,-1,0,1,1,14,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,2d3a6bb83c3631c3,0,1,200,,AAAA:NoAnswer;CNAME:NoAnswer,,success,success,success,success,error,success,partial,1,1,1,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,0,1,0,unlabeled,0.9706370318050055,1
https://chennai-rbi.com,chennai-rbi.com,airindia.com,Air India,unlabeled,cse_pu_candidates.csv,5545,03-05-2026,,,,,local_lexical_candidates,0,0,23,0,0,0,0,1,0,1,4.001822825622231,0.85,0,0.85,0,0,1,0,airindia.com,chennai-rbi.com,1,1,198.185.159.144;198.185.159.145;198.49.23.144;198.49.23.145,0,0,8,-1,45,320,6,-1,1,1,1,45,-1,1,1,0,0,1,0,0,0,0,1,0,0,0,c0971063bf981f73,0,0,3ec793c6ada9c2f6,0,1,200,,AAAA:NoAnswer;CNAME:NoAnswer,,success,success,success,success,success,skipped,complete,1,1,1,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,0,1,0,unlabeled,0.9832357530871011,1
https://curasonline.com,curasonline.com,camsonline.com,Computer Age Management Services Ltd. (CAMS),unlabeled,cse_pu_candidates.csv,5546,03-05-2026,,,,,local_lexical_candidates,0,0,23,0,0,0,0,0,0,0,4.001822825622231,0.896552,2,0.896552,0,0,1,0,camsonline.com,curasonline.com,1,1,103.224.182.253,0,0,6,-1,1515,311,4,-1,0,1,1,16,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,4ead2a1c907c579c,0,1,200,,AAAA:NoAnswer;CNAME:NoAnswer,,success,success,success,success,success,skipped,complete,1,1,1,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,0,1,0,unlabeled,0.9515158080446969,1
https://cwsdonline.com,cwsdonline.com,camsonline.com,Computer Age Management Services Ltd. (CAMS),unlabeled,cse_pu_candidates.csv,5547,03-05-2026,,,,,local_lexical_candidates,0,0,22,0,0,0,0,0,0,0,3.913977073182752,0.857143,2,0.857143,0,0,1,0,camsonline.com,cwsdonline.com,1,1,104.21.54.128;172.67.138.180;2606:4700:3033::ac43:8ab4;2606:4700:3034::6815:3680,0,0,8,-1,5086,392,6,-1,0,1,1,30,-1,0,0,0,0,0,1,0,0,1,0,0,1,1,,0,0,63198bd89cc45398,0,1,403,,CNAME:NoAnswer,,success,http_403,success,success,success,skipped,partial,1,0,0,0,1,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive,0.9684081772355281,1
https://fallintech.com,fallintech.com,aiims.edu,All India Institute of Medical Sciences (AIIMS),unlabeled,cse_pu_candidates.csv,5548,03-05-2026,,,,,local_lexical_candidates,0,0,22,0,0,0,0,0,0,0,3.8796640049025934,0.85,0,0.85,0,0,0,0,aiims.edu,fallintech.com,1,1,187.127.154.192,0,0,6,-1,142,223,8,4,0,1,1,10,-1,1,1,0,0,1,0,0,0,1,0,0,1,1,,0,0,b2ef285db14b66fd,0,1,200,,AAAA:NoAnswer;CNAME:NoAnswer,,success,success,success,success,success,skipped,complete,1,1,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive_validation,0.9721825718121657,1
https://flowers-nha-trang.online,flowers-nha-trang.online,nha.gov.in,National Health Authority (NHA),unlabeled,cse_pu_candidates.csv,5549,03-05-2026,,,,,local_lexical_candidates,0,0,32,0,0,0,0,1,0,2,4.038909765557392,0.85,0,0.85,0,0,0,0,nha.gov.in,flowers-nha-trang.online,1,1,185.199.108.153;185.199.109.153;185.199.110.153;185.199.111.153,0,0,6,-1,30,335,6,6,1,1,1,30,-1,1,1,0,0,1,0,0,0,1,0,0,1,1,,0,0,159fd47fbfa16732,0,1,200,,AAAA:NoAnswer;CNAME:NoAnswer,,success,success,success,success,success,skipped,complete,1,1,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive,0.976900730743994,1
https://gainfront-axis.com,gainfront-axis.com,axis.bank.in,Axis Bank,unlabeled,cse_pu_candidates.csv,5550,03-05-2026,,,,,local_lexical_candidates,0,0,26,0,0,0,0,1,0,1,4.056020968057882,0.85,0,0.85,0,0,0,0,axis.bank.in,gainfront-axis.com,1,1,46.8.226.61,0,0,6,-1,286,79,6,6,0,1,1,30,-1,1,1,0,0,1,1,0,0,1,0,0,1,1,,0,0,3de9495e4d9e53b2,0,1,200,,AAAA:NoAnswer;CNAME:NoAnswer,,success,success,success,success,success,skipped,complete,1,0,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive_validation,0.9946634667349703,1
https://gtg-eci.com,gtg-eci.com,eci.gov.in,Election Commision of India (ECI),unlabeled,cse_pu_candidates.csv,5551,03-05-2026,,,,,local_lexical_candidates,0,0,19,0,0,0,0,1,0,1,3.6818808028034034,0.85,0,0.85,0,0,0,0,eci.gov.in,gtg-eci.com,1,1,82.165.2.73,0,0,6,-1,30,335,6,6,0,1,1,30,-1,1,1,0,0,1,0,0,0,1,1,1,1,1,989c6733656b3433,0,0,5826a56ae7058a77,0,1,200,,AAAA:NoAnswer;CNAME:NoAnswer,,success,success,success,success,success,skipped,complete,1,1,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive_validation,0.9553600565425565,1
https://hdfcbg.com,hdfcbg.com,hdfc.com,,unlabeled,cse_pu_candidates.csv,5552,03-05-2026,,,,,local_lexical_candidates,0,0,18,0,0,0,0,0,0,0,3.725480556997868,0.888889,0,0.888889,0,0,0,0,hdfc.com,hdfcbg.com,1,1,145.223.107.32;2a02:4780:b:1104:0:942:e98a:10,0,0,4,-1,389,341,6,-1,0,1,1,29,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,c476e4d71a993b88,0,0,0189068addc98648,0,3,200,,CNAME:NoAnswer,,success,success,success,success,success,skipped,complete,1,1,1,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,0,1,0,unlabeled,0.9672227901673419,1
https://hdfcinfinia.com,hdfcinfinia.com,hdfc.bank.in,HDFC Bank,unlabeled,cse_pu_candidates.csv,5553,03-05-2026,,,,,local_lexical_candidates,0,0,23,0,0,0,0,0,0,0,3.795088586397732,0.85,0,0.85,0,0,0,0,hdfc.bank.in,hdfcinfinia.com,1,1,185.199.108.153;185.199.109.153;185.199.110.153;185.199.111.153,0,0,6,-1,30,335,4,6,1,1,1,29,-1,1,1,0,0,1,0,0,0,1,0,0,1,1,,0,0,2fd98988ac13e273,0,1,200,,AAAA:NoAnswer;CNAME:NoAnswer,,success,success,success,success,success,skipped,complete,1,1,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive,0.9830906168392924,1
https://jeviox.com,jeviox.com,jio.com,Jio,unlabeled,cse_pu_candidates.csv,5554,03-05-2026,,,,,local_lexical_candidates,0,0,18,0,0,0,0,0,0,0,3.836591668108979,0.823529,1,0.823529,0,0,1,0,jio.com,jeviox.com,1,1,104.21.18.18;172.67.179.159;2606:4700:3030::6815:1212;2606:4700:3033::ac43:b39f,0,0,8,-1,30,335,4,-1,0,1,1,30,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,ec6fe3a628ff2901,0,1,200,,CNAME:NoAnswer,,success,success,success,success,success,skipped,complete,1,1,1,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,0,1,0,unlabeled,0.9715096548955303,1
https://jhio.com,jhio.com,jio.com,Jio,unlabeled,cse_pu_candidates.csv,5555,03-05-2026,,,,,local_lexical_candidates,0,0,16,0,0,0,0,0,0,0,3.5,0.933333,1,0.933333,0,0,1,0,jio.com,jhio.com,1,1,85.13.131.118,0,0,6,-1,8003,397,6,-1,0,1,0,-1,-1,1,1,1,0,1,0,0,0,1,1,1,1,1,,0,0,90e5476a0528d5f3,0,1,200,,AAAA:NoAnswer;CNAME:NoAnswer,SSLCertVerificationError,success,success,invalid,success,success,skipped,partial,1,1,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive,0.835221315997425,1
https://jiqnou.com,jiqnou.com,jio.com,Jio,unlabeled,cse_pu_candidates.csv,5557,03-05-2026,,,,,local_lexical_candidates,0,0,18,0,0,0,0,0,0,0,3.836591668108979,0.823529,1,0.823529,0,0,1,0,jio.com,jiqnou.com,1,1,157.7.184.16,0,0,6,-1,1843,348,6,-1,0,1,0,-1,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,1670260cac4f4ff8,0,1,200,,AAAA:NoAnswer;CNAME:NoAnswer,SSLCertVerificationError,success,success,invalid,success,success,skipped,partial,1,1,1,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,0,1,0,unlabeled,0.42136124099119765,0
https://msaconline.com,msaconline.com,sac.gov.in,,unlabeled,cse_pu_candidates.csv,5558,03-05-2026,,,,,local_lexical_candidates,0,0,22,0,0,0,0,0,0,0,3.8230679822736615,0.857143,4,0.857143,0,0,1,0,camsonline.com,msaconline.com,1,1,209.182.196.26,0,0,6,-1,8431,335,8,-1,0,1,1,6,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,89392fe10fdedc10,0,0,,0,0,0,TimeoutError,AAAA:NoAnswer;CNAME:NoAnswer,,success,error,success,empty,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0,unlabeled,0.9338037684076042,1
https://nha.coffee,nha.coffee,nha.gov.in,National Health Authority (NHA),unlabeled,cse_pu_candidates.csv,5559,03-05-2026,,,,,local_lexical_candidates,0,0,18,0,0,0,0,0,0,0,3.614369445886757,1.0,0,1.0,0,0,0,0,nha.gov.in,nha.coffee,1,1,103.224.182.189,0,0,6,-1,395,335,4,-1,0,1,1,30,-1,1,1,0,0,1,0,0,0,1,0,0,1,1,,0,0,4e30180d919c05fe,0,1,200,,AAAA:NoAnswer;CNAME:NoAnswer,,success,success,success,success,success,skipped,complete,1,1,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive,0.9202810016820167,1
https://onetbpn.com,onetbpn.com,netpnb.com,,unlabeled,cse_pu_candidates.csv,5560,03-05-2026,,,,,local_lexical_candidates,0,0,19,0,0,0,0,0,0,0,3.576617644908666,0.857143,2,0.857143,0,0,1,0,netpnb.com,onetbpn.com,1,1,47.82.121.122,0,0,6,-1,30,335,4,-1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,446a2b24f4c50d00,0,4,403,,AAAA:NoAnswer;CNAME:NoAnswer,SSLCertVerificationError,success,http_403,invalid,success,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0,unlabeled,0.3500345398468701,0
https://parivahan-service.online,parivahan-service.online,parivahan.gov.in,parivahan sewa,unlabeled,cse_pu_candidates.csv,5561,03-05-2026,,,,,local_lexical_candidates,0,0,32,0,0,0,0,1,0,1,3.9681390622295662,0.85,0,0.85,0,0,0,0,parivahan.gov.in,parivahan-service.online,1,1,104.21.44.71;172.67.196.183;2606:4700:3030::ac43:c4b7;2606:4700:3031::6815:2c47,0,0,8,-1,29,336,6,-1,0,1,1,29,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,446a2b24f4c50d00,0,4,403,,CNAME:NoAnswer,,success,http_403,success,success,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0,unlabeled,0.993599843229473,1
https://parivahan-sewa.info,parivahan-sewa.info,parivahan.gov.in,parivahan sewa,unlabeled,cse_pu_candidates.csv,5562,03-05-2026,,,,,local_lexical_candidates,0,0,27,0,0,0,0,1,0,1,3.940072687348654,0.85,0,0.85,0,0,0,0,parivahan.gov.in,parivahan-sewa.info,1,1,147.79.79.244;2a02:4780:4a:70ef:c106:98f6:85fa:7a29;2a02:4780:4d:7b7c:4528:aac4:17e8:d6ed;88.223.87.76,0,0,4,-1,30,335,4,-1,0,1,1,25,-1,1,1,0,0,1,1,0,0,1,1,1,1,1,99993366336c6699,0,0,5ff98a4c9c025264,0,1,200,,CNAME:NoAnswer,,success,success,success,success,success,skipped,complete,1,0,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive,0.9869642298078507,1
https://pnbnj.com,pnbnj.com,pnb.bank.in,Punjab National Bank (PNB),unlabeled,cse_pu_candidates.csv,5563,03-05-2026,,,,,local_lexical_candidates,0,0,17,0,0,0,0,0,0,0,3.6168746059562222,0.85,0,0.85,0,0,0,0,pnb.bank.in,pnbnj.com,1,1,104.21.0.167;172.67.128.31;2606:4700:3030::ac43:801f;2606:4700:3036::6815:a7,0,0,8,-1,1552,274,6,-1,0,1,1,29,-1,1,1,0,0,1,0,0,0,1,1,1,1,1,bfc1c83ab386e419,0,0,8062e8ebb72b7f85,0,1,200,,CNAME:NoAnswer,,success,success,success,success,success,skipped,complete,1,1,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive_validation,0.9681492172455135,1
https://rto-parivahan.online,rto-parivahan.online,parivahan.gov.in,parivahan sewa,unlabeled,cse_pu_candidates.csv,5564,03-05-2026,,,,,local_lexical_candidates,0,0,28,0,0,0,0,1,0,1,3.869331261111518,0.857143,0,0.857143,0,0,0,0,parivahan.gov.in,rto-parivahan.online,1,1,104.21.9.218;172.67.161.89;2606:4700:3036::6815:9da;2606:4700:3037::ac43:a159,0,0,8,-1,29,336,6,-1,0,1,1,29,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,e1cfe7449dd78b8f,0,1,200,,CNAME:NoAnswer,,success,success,success,success,success,skipped,complete,1,1,1,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,0,1,0,unlabeled,0.9990166509582156,1
https://sigma-axis.com,sigma-axis.com,axis.bank.in,Axis Bank,unlabeled,cse_pu_candidates.csv,5565,03-05-2026,,,,,local_lexical_candidates,0,0,22,0,0,0,0,1,0,1,3.788754913993504,0.85,0,0.85,0,0,0,0,axis.bank.in,sigma-axis.com,1,1,198.185.159.144;198.185.159.145;198.49.23.144;198.49.23.145,0,0,8,-1,30,335,6,-1,1,1,1,30,-1,1,1,0,0,1,0,0,0,1,1,0,1,1,c0971063bf981f73,0,0,b5d7190efd8fecf2,0,1,200,,AAAA:NoAnswer;CNAME:NoAnswer,,success,success,success,success,success,skipped,complete,1,1,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive_validation,0.9923918177422234,1
https://simbf.com,simbf.com,sbimf.com,,unlabeled,cse_pu_candidates.csv,5566,03-05-2026,,,,,local_lexical_candidates,0,0,17,0,0,0,0,0,0,0,3.6168746059562222,0.888889,2,0.888889,0,0,1,0,sbimf.com,simbf.com,1,1,103.224.212.118,0,0,6,-1,397,333,4,-1,1,1,1,32,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,6ebb2b1cb4fc57bc,0,1,200,,AAAA:NoAnswer;CNAME:NoAnswer,,success,success,success,success,success,skipped,complete,1,1,1,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,0,1,0,unlabeled,0.8665927493209648,1
https://skinlytech.com,skinlytech.com,kfintech.com,Kfintech,unlabeled,cse_pu_candidates.csv,5567,03-05-2026,,,,,local_lexical_candidates,0,0,22,0,0,0,0,0,0,0,3.8796640049025934,0.846154,4,0.846154,0,0,1,0,kfintech.com,skinlytech.com,1,1,23.227.38.65;2620:127:f00f:5::,0,0,6,-1,763,332,6,-1,1,1,1,13,-1,1,1,1,0,1,1,1,0,0,1,0,0,0,957b51bd44c6113b,0,0,1fb0a00e293222ad,0,1,200,,CNAME:NoAnswer,,success,success,success,success,success,skipped,complete,1,0,1,0,0,0,0,0,suspected_unconfirmed,high lexical similarity but insufficient phishing evidence,0,1,0,unlabeled,0.9528052581847892,1
https://smbify.com,smbify.com,sbimf.com,,unlabeled,cse_pu_candidates.csv,5568,03-05-2026,,,,,local_lexical_candidates,0,0,18,0,0,0,0,0,0,0,3.725480556997868,0.842105,2,0.842105,0,0,1,0,sbimf.com,smbify.com,1,1,52.20.84.62,0,0,6,-1,1129,332,4,-1,1,1,1,44,-1,1,1,1,1,1,1,0,0,0,1,0,0,0,d5b10f1b2801bf7c,0,0,7ef80b95185617fb,0,1,200,,AAAA:NoAnswer;CNAME:NoAnswer,,success,success,success,success,success,skipped,complete,1,0,1,0,0,0,0,0,suspected_unconfirmed,high lexical similarity but insufficient phishing evidence,0,1,0,unlabeled,0.9405343707552838,1
https://xiaocl.com,xiaocl.com,iocl.com,Indian Oil Corporation Limited (IOCL),unlabeled,cse_pu_candidates.csv,5569,03-05-2026,,,,,local_lexical_candidates,0,0,18,0,0,0,0,0,0,0,3.725480556997868,0.888889,1,0.888889,0,0,1,0,iocl.com,xiaocl.com,1,1,154.210.67.143,0,0,8,-1,3146,141,6,-1,0,1,1,18,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,be68f985869ac913,0,0,,0,0,0,TimeoutError,AAAA:NoAnswer;CNAME:NoAnswer,,success,error,success,empty,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0,unlabeled,0.9157041463336247,1
